attendance_id,employee_id,date,status,hours_worked
734,1526.0,2025-08-01,,-1.0
735,3837.0,,Leave,
736,6722.0,,Leave,-1.0
737,2734.0,2025/08/02,,7.5
738,8754.0,,WFH,7.5
739,4575.0,2025-08-01,Present,
740,4345.0,,Leave,-1.0
741,4455.0,2025/08/02,Absent,9.0
742,7855.0,01/08/2025,Leave,7.5
743,8825.0,2025-08-01,present,9.0
744,8972.0,2025/08/02,Leave,8.0
745,2431.0,01/08/2025,Present,9.0
746,327.0,,,
747,1274.0,,Absent,8.0
748,2914.0,,Absent,7.5
749,6358.0,01/08/2025,WFH,-1.0
750,3940.0,2025/08/02,Leave,-1.0
751,1795.0,01/08/2025,WFH,7.5
752,8960.0,2025-08-01,WFH,7.5
753,3689.0,2025-08-01,Leave,15.0
754,6276.0,2025/08/02,Absent,
755,7338.0,,Present,15.0
756,1302.0,2025-08-01,Leave,
757,9546.0,2025-08-01,Leave,9.0
758,5723.0,2025-08-01,Absent,-1.0
759,7667.0,2025/08/02,Absent,9.0
760,3312.0,2025/08/02,WFH,
761,892.0,2025/08/02,present,-1.0
762,8095.0,2025/08/02,Leave,9.0
763,5896.0,01/08/2025,WFH,-1.0
764,4680.0,2025-08-01,Present,8.0
765,9585.0,2025/08/02,Leave,8.0
766,3863.0,2025-08-01,,-1.0
767,6757.0,,Present,15.0
768,7595.0,01/08/2025,Present,15.0
769,8218.0,,Leave,8.0
770,6743.0,,,15.0
771,857.0,01/08/2025,WFH,15.0
772,5529.0,,Leave,
773,6536.0,01/08/2025,WFH,-1.0
774,5378.0,01/08/2025,Leave,-1.0
775,3669.0,2025-08-01,present,9.0
776,6097.0,,,
777,2885.0,01/08/2025,WFH,
778,5372.0,2025-08-01,Leave,8.0
779,9737.0,01/08/2025,Absent,9.0
780,3899.0,,Leave,9.0
781,6602.0,2025/08/02,,8.0
782,2510.0,2025/08/02,,
783,8039.0,01/08/2025,Absent,
784,9167.0,2025/08/02,,
785,5875.0,,WFH,-1.0
786,8719.0,2025/08/02,Present,
787,367.0,01/08/2025,Present,-1.0
788,8983.0,,Leave,8.0
789,2004.0,2025-08-01,present,7.5
790,9715.0,2025/08/02,Leave,9.0
791,1321.0,2025-08-01,WFH,8.0
792,6735.0,,Leave,
793,2.0,,WFH,
794,1212.0,2025/08/02,Leave,9.0
795,8985.0,2025-08-01,,
796,6983.0,2025-08-01,present,
797,6625.0,,Present,-1.0
798,5892.0,2025-08-01,Absent,-1.0
799,1755.0,2025-08-01,WFH,7.5
800,3292.0,2025-08-01,Absent,-1.0
801,3605.0,01/08/2025,WFH,
802,5773.0,2025-08-01,Present,-1.0
803,9086.0,2025/08/02,WFH,9.0
804,715.0,2025-08-01,,9.0
805,9285.0,01/08/2025,present,15.0
806,2036.0,2025-08-01,WFH,7.5
807,8310.0,01/08/2025,WFH,8.0
808,1945.0,,Absent,15.0
809,1048.0,01/08/2025,Leave,15.0
810,3642.0,01/08/2025,,15.0
811,8985.0,2025-08-01,Present,
812,1380.0,01/08/2025,,8.0
813,8664.0,01/08/2025,,-1.0
814,3173.0,,WFH,7.5
815,4694.0,01/08/2025,Leave,8.0
816,3132.0,2025/08/02,,-1.0
817,5409.0,2025-08-01,Present,15.0
818,4618.0,,WFH,-1.0
819,4962.0,01/08/2025,,7.5
820,9808.0,2025-08-01,Leave,-1.0
821,6027.0,,WFH,-1.0
822,3052.0,2025-08-01,present,8.0
823,5620.0,,,9.0
824,2436.0,01/08/2025,present,9.0
825,165.0,2025/08/02,WFH,9.0
826,8411.0,,,
827,2882.0,2025-08-01,WFH,15.0
828,849.0,2025-08-01,Absent,7.5
829,7692.0,,Present,-1.0
830,8338.0,2025-08-01,present,-1.0
831,2474.0,01/08/2025,WFH,
832,7607.0,,Present,7.5
833,7022.0,,Absent,-1.0
834,9140.0,2025/08/02,Absent,15.0
835,663.0,01/08/2025,WFH,7.5
836,7694.0,,WFH,
837,6509.0,01/08/2025,present,-1.0
838,3939.0,01/08/2025,Absent,7.5
839,4838.0,01/08/2025,WFH,
840,903.0,,Present,9.0
841,7954.0,,,-1.0
842,5750.0,2025-08-01,Present,9.0
843,1060.0,2025-08-01,,15.0
844,4728.0,2025-08-01,Absent,9.0
845,9018.0,2025/08/02,Present,15.0
846,5267.0,01/08/2025,,15.0
847,5175.0,2025-08-01,present,-1.0
848,9361.0,01/08/2025,Leave,
849,7601.0,2025-08-01,present,8.0
850,1882.0,01/08/2025,WFH,9.0
851,3841.0,,WFH,
852,926.0,01/08/2025,,15.0
853,284.0,,Leave,
854,6288.0,2025-08-01,Leave,8.0
855,8874.0,,Absent,-1.0
856,4629.0,2025-08-01,Leave,15.0
857,345.0,2025/08/02,Leave,-1.0
858,497.0,,Leave,-1.0
859,9836.0,2025/08/02,WFH,8.0
860,5566.0,2025-08-01,WFH,15.0
861,2318.0,2025-08-01,,9.0
862,5012.0,2025-08-01,WFH,8.0
863,6683.0,,Absent,
864,6428.0,2025-08-01,Present,9.0
865,2712.0,01/08/2025,WFH,-1.0
866,2136.0,2025-08-01,WFH,9.0
867,7884.0,2025-08-01,Leave,8.0
868,2362.0,2025/08/02,present,8.0
869,9435.0,2025/08/02,present,7.5
870,1646.0,2025/08/02,Present,-1.0
871,4602.0,2025-08-01,Absent,7.5
872,5062.0,01/08/2025,present,
873,4081.0,01/08/2025,WFH,-1.0
874,4222.0,2025-08-01,,15.0
875,8191.0,,,8.0
876,6893.0,01/08/2025,WFH,-1.0
877,5609.0,01/08/2025,,9.0
878,169.0,,Leave,-1.0
879,3508.0,,,7.5
880,8010.0,2025-08-01,present,9.0
881,4939.0,2025-08-01,Present,-1.0
882,3214.0,2025/08/02,Present,
883,6075.0,2025-08-01,,-1.0
884,9233.0,,present,7.5
885,5965.0,,Absent,8.0
886,4897.0,2025-08-01,Present,8.0
887,4018.0,01/08/2025,Leave,15.0
888,4784.0,2025/08/02,WFH,8.0
889,443.0,2025/08/02,present,7.5
890,6921.0,01/08/2025,Leave,9.0
891,64.0,,Present,-1.0
892,1715.0,,present,8.0
893,2542.0,2025/08/02,,
894,5024.0,01/08/2025,WFH,7.5
895,398.0,2025-08-01,,8.0
896,8229.0,2025-08-01,Absent,
897,9507.0,01/08/2025,present,9.0
898,9353.0,2025/08/02,,-1.0
899,5794.0,,WFH,9.0
900,1798.0,2025-08-01,WFH,15.0
901,5971.0,2025/08/02,Leave,9.0
902,7594.0,01/08/2025,WFH,-1.0
903,9876.0,2025/08/02,Leave,-1.0
904,7264.0,2025/08/02,WFH,8.0
905,6650.0,2025/08/02,Leave,-1.0
906,5027.0,2025/08/02,,9.0
907,9937.0,01/08/2025,Present,8.0
908,4537.0,01/08/2025,Present,8.0
909,5703.0,,,
910,1256.0,01/08/2025,WFH,9.0
911,6768.0,01/08/2025,Absent,7.5
912,5538.0,,Present,-1.0
913,1741.0,2025-08-01,Absent,8.0
914,8863.0,2025-08-01,,15.0
915,8139.0,2025-08-01,WFH,9.0
916,6445.0,2025-08-01,Present,-1.0
917,4560.0,,WFH,8.0
918,2343.0,01/08/2025,present,15.0
919,8635.0,2025/08/02,Leave,15.0
920,7591.0,2025/08/02,WFH,
921,439.0,2025-08-01,present,9.0
922,5174.0,2025-08-01,WFH,
923,7477.0,2025/08/02,present,9.0
924,979.0,2025-08-01,Leave,
925,673.0,01/08/2025,Absent,
926,2598.0,,,15.0
927,1754.0,01/08/2025,Leave,7.5
928,8977.0,01/08/2025,Leave,-1.0
929,1832.0,2025-08-01,present,
930,3152.0,2025-08-01,Leave,7.5
931,8483.0,2025/08/02,Present,-1.0
932,2141.0,2025-08-01,Leave,8.0
933,4341.0,2025/08/02,Absent,-1.0
934,7975.0,2025/08/02,Leave,9.0
935,2971.0,2025/08/02,,8.0
936,6545.0,01/08/2025,WFH,7.5
937,243.0,01/08/2025,present,15.0
938,7803.0,,Present,7.5
939,6873.0,,WFH,15.0
940,8141.0,2025-08-01,Leave,15.0
941,8202.0,2025/08/02,WFH,
942,7779.0,2025/08/02,Present,-1.0
943,9050.0,,present,7.5
944,4756.0,2025-08-01,Leave,15.0
945,7753.0,2025/08/02,WFH,7.5
946,9177.0,2025-08-01,WFH,8.0
947,5044.0,01/08/2025,present,9.0
948,8939.0,01/08/2025,,7.5
949,469.0,2025-08-01,present,9.0
950,9393.0,01/08/2025,present,-1.0
951,762.0,01/08/2025,,9.0
952,1854.0,2025-08-01,Present,15.0
953,4070.0,2025/08/02,present,9.0
954,8139.0,01/08/2025,WFH,-1.0
955,9805.0,2025-08-01,Present,9.0
956,7077.0,01/08/2025,Present,15.0
957,4450.0,2025-08-01,Leave,9.0
958,9980.0,2025/08/02,Leave,-1.0
959,2981.0,2025-08-01,Leave,7.5
960,6986.0,2025/08/02,Absent,
961,6696.0,2025/08/02,Leave,-1.0
962,4173.0,2025-08-01,Present,15.0
963,42.0,01/08/2025,,7.5
964,612.0,2025/08/02,WFH,9.0
965,1057.0,2025/08/02,present,8.0
966,9859.0,01/08/2025,present,8.0
967,2689.0,2025/08/02,Present,15.0
968,6540.0,2025-08-01,Leave,8.0
969,7714.0,2025-08-01,,8.0
970,5782.0,2025-08-01,Leave,
971,6754.0,2025-08-01,WFH,-1.0
972,3088.0,2025-08-01,Present,9.0
973,5785.0,2025-08-01,,-1.0
974,1803.0,2025/08/02,Present,8.0
975,6779.0,,Absent,8.0
976,7546.0,2025-08-01,,7.5
977,7480.0,,present,15.0
978,6525.0,2025/08/02,present,
979,3724.0,01/08/2025,WFH,8.0
980,8213.0,01/08/2025,Leave,
981,3631.0,01/08/2025,Leave,8.0
982,6033.0,2025-08-01,Absent,8.0
983,3772.0,2025-08-01,Absent,-1.0
984,3304.0,01/08/2025,Absent,15.0
985,3917.0,,Present,9.0
986,2800.0,2025-08-01,WFH,7.5
987,5306.0,,Leave,
988,2392.0,2025/08/02,Leave,
989,8173.0,2025/08/02,present,9.0
990,2429.0,2025-08-01,Leave,-1.0
991,5795.0,,Absent,
992,4447.0,2025/08/02,Absent,
993,2761.0,2025-08-01,WFH,8.0
994,763.0,01/08/2025,Absent,7.5
995,3951.0,2025-08-01,Present,-1.0
996,7940.0,01/08/2025,Leave,
997,1279.0,2025-08-01,Absent,7.5
998,6217.0,,present,7.5
999,7329.0,2025-08-01,Absent,-1.0
1000,3520.0,2025/08/02,WFH,7.5
1001,6593.0,2025/08/02,,9.0
1002,627.0,2025/08/02,WFH,15.0
1003,6648.0,01/08/2025,present,9.0
1004,9260.0,2025/08/02,present,9.0
1005,7368.0,2025/08/02,WFH,7.5
1006,9037.0,01/08/2025,Leave,8.0
1007,491.0,2025/08/02,Absent,8.0
1008,7862.0,2025-08-01,,7.5
1009,7050.0,2025-08-01,Absent,
1010,5872.0,01/08/2025,present,15.0
1011,174.0,01/08/2025,Leave,7.5
1012,915.0,01/08/2025,present,
1013,998.0,,Present,-1.0
1014,8092.0,2025-08-01,present,15.0
1015,7911.0,2025-08-01,WFH,-1.0
1016,9841.0,2025/08/02,Present,-1.0
1017,3291.0,2025/08/02,WFH,7.5
1018,6367.0,2025/08/02,WFH,9.0
1019,5052.0,2025-08-01,,7.5
1020,299.0,01/08/2025,Absent,-1.0
1021,9871.0,2025-08-01,Leave,7.5
1022,7105.0,2025/08/02,Leave,9.0
1023,6451.0,01/08/2025,Absent,
1024,9721.0,,WFH,8.0
1025,6276.0,01/08/2025,present,-1.0
1026,317.0,01/08/2025,present,7.5
1027,758.0,,Leave,9.0
1028,7572.0,01/08/2025,Leave,
1029,3497.0,,WFH,-1.0
1030,6858.0,2025-08-01,present,9.0
1031,6021.0,,Leave,-1.0
1032,5177.0,01/08/2025,present,7.5
1033,4537.0,2025/08/02,WFH,9.0
1034,5188.0,,Leave,-1.0
1035,6305.0,2025/08/02,Present,9.0
1036,2758.0,01/08/2025,Present,-1.0
1037,4568.0,2025/08/02,,
1038,6704.0,,Leave,9.0
1039,4854.0,2025/08/02,present,15.0
1040,8388.0,,Absent,9.0
1041,7124.0,01/08/2025,WFH,9.0
1042,9396.0,2025-08-01,present,15.0
1043,725.0,2025-08-01,Present,
1044,1931.0,2025/08/02,WFH,15.0
1045,2412.0,2025/08/02,present,9.0
1046,9540.0,2025-08-01,present,7.5
1047,8109.0,2025/08/02,Leave,-1.0
1048,3036.0,2025/08/02,present,15.0
1049,8984.0,01/08/2025,present,9.0
1050,3904.0,2025/08/02,Leave,
1051,6004.0,01/08/2025,Leave,7.5
1052,8493.0,2025/08/02,,-1.0
1053,1295.0,2025/08/02,Present,-1.0
1054,7680.0,,Leave,
1055,6549.0,,,8.0
1056,572.0,01/08/2025,,
1057,2429.0,,WFH,8.0
1058,9961.0,,Absent,-1.0
1059,3926.0,01/08/2025,WFH,
1060,1930.0,2025-08-01,present,15.0
1061,8805.0,2025-08-01,Present,7.5
1062,388.0,2025/08/02,Present,
1063,1115.0,01/08/2025,present,-1.0
1064,9717.0,,Present,7.5
1065,971.0,2025/08/02,WFH,15.0
1066,8955.0,01/08/2025,,
1067,4311.0,2025-08-01,,8.0
1068,4287.0,01/08/2025,Present,8.0
1069,2635.0,01/08/2025,Leave,-1.0
1070,9442.0,,WFH,15.0
1071,7476.0,,Present,7.5
1072,4525.0,01/08/2025,WFH,7.5
1073,1113.0,01/08/2025,,9.0
1074,365.0,2025/08/02,Present,8.0
1075,6887.0,2025-08-01,Absent,
1076,2084.0,2025/08/02,Leave,7.5
1077,9990.0,,WFH,9.0
1078,5379.0,2025/08/02,WFH,8.0
1079,9501.0,01/08/2025,Leave,
1080,480.0,2025/08/02,WFH,15.0
1081,4493.0,2025-08-01,Leave,7.5
1082,3629.0,2025-08-01,WFH,-1.0
1083,9946.0,2025/08/02,Leave,9.0
1084,2110.0,,Present,
1085,5540.0,2025/08/02,Present,15.0
1086,4012.0,2025/08/02,Leave,9.0
1087,539.0,01/08/2025,Absent,-1.0
1088,476.0,,,15.0
1089,7638.0,,WFH,9.0
1090,3485.0,2025/08/02,Absent,7.5
1091,2041.0,01/08/2025,present,8.0
1092,1789.0,,present,15.0
1093,8557.0,01/08/2025,Present,-1.0
1094,2003.0,,,9.0
1095,141.0,2025-08-01,Absent,8.0
1096,2424.0,01/08/2025,Leave,8.0
1097,4482.0,01/08/2025,Leave,15.0
1098,3678.0,2025/08/02,WFH,15.0
1099,5700.0,,present,-1.0
1100,5079.0,2025/08/02,Present,
1101,6233.0,01/08/2025,Leave,7.5
1102,6342.0,2025/08/02,WFH,-1.0
1103,6354.0,01/08/2025,,-1.0
1104,2822.0,,Absent,
1105,8828.0,,Leave,
1106,6287.0,2025/08/02,present,
1107,8913.0,,Present,8.0
1108,2396.0,01/08/2025,present,15.0
1109,5450.0,01/08/2025,Present,8.0
1110,8198.0,2025-08-01,Leave,8.0
1111,2019.0,2025/08/02,WFH,
1112,6018.0,01/08/2025,,
1113,6700.0,,WFH,
1114,8440.0,2025/08/02,Leave,15.0
1115,8868.0,01/08/2025,Leave,9.0
1116,7246.0,2025-08-01,present,-1.0
1117,8586.0,,,9.0
1118,7378.0,2025-08-01,present,7.5
1119,3794.0,2025/08/02,Leave,15.0
1120,9014.0,,,7.5
1121,2771.0,2025-08-01,,-1.0
1122,4575.0,2025-08-01,Present,
1123,692.0,2025/08/02,Present,9.0
1124,5560.0,01/08/2025,Absent,15.0
1125,2125.0,2025/08/02,,15.0
1126,4527.0,2025-08-01,,7.5
1127,4821.0,,Present,-1.0
1128,9898.0,,WFH,8.0
1129,2099.0,2025-08-01,WFH,8.0
1130,4187.0,01/08/2025,WFH,9.0
1131,1881.0,,,-1.0
1132,3898.0,2025-08-01,,7.5
1133,1457.0,,Absent,7.5
1134,7929.0,,Present,
1135,3602.0,,,7.5
1136,1590.0,2025-08-01,Absent,
1137,6545.0,,Absent,8.0
1138,1040.0,2025/08/02,present,8.0
1139,9286.0,2025-08-01,Present,-1.0
1140,7838.0,2025/08/02,Leave,-1.0
1141,4655.0,2025/08/02,,9.0
1142,3349.0,2025/08/02,WFH,
1143,397.0,2025/08/02,Leave,15.0
1144,5477.0,2025-08-01,,-1.0
1145,8044.0,01/08/2025,present,15.0
1146,9172.0,2025/08/02,present,15.0
1147,2225.0,01/08/2025,present,7.5
1148,7340.0,,Present,
1149,9255.0,,Leave,
1150,3280.0,01/08/2025,Leave,15.0
1151,3524.0,,present,7.5
1152,2149.0,2025-08-01,WFH,7.5
1153,5170.0,01/08/2025,WFH,15.0
1154,2912.0,01/08/2025,Leave,-1.0
1155,5222.0,2025-08-01,,9.0
1156,9780.0,2025-08-01,,15.0
1157,2655.0,2025-08-01,present,
1158,1237.0,2025/08/02,Present,15.0
1159,479.0,,Leave,15.0
1160,8575.0,01/08/2025,Leave,15.0
1161,5593.0,,WFH,9.0
1162,863.0,2025-08-01,Leave,-1.0
1163,1985.0,2025/08/02,,-1.0
1164,5671.0,2025/08/02,Absent,9.0
1165,499.0,2025-08-01,,
1166,9119.0,,Present,9.0
1167,2114.0,01/08/2025,Present,7.5
1168,4065.0,2025-08-01,WFH,9.0
1169,9375.0,2025/08/02,Absent,9.0
1170,6390.0,,present,
1171,8124.0,2025-08-01,Present,15.0
1172,8989.0,2025/08/02,,8.0
1173,7664.0,2025-08-01,Absent,7.5
1174,529.0,,Leave,-1.0
1175,9556.0,01/08/2025,present,8.0
1176,1808.0,2025-08-01,Leave,8.0
1177,2996.0,2025-08-01,,8.0
1178,2141.0,01/08/2025,,
1179,5778.0,2025/08/02,WFH,15.0
1180,8108.0,2025-08-01,,9.0
1181,2394.0,2025/08/02,Present,9.0
1182,9112.0,2025-08-01,Present,-1.0
1183,3762.0,2025-08-01,Present,8.0
1184,7453.0,,Present,15.0
1185,1497.0,2025-08-01,present,
1186,5124.0,,present,15.0
1187,6149.0,2025-08-01,present,15.0
1188,1110.0,2025/08/02,Absent,
1189,4958.0,01/08/2025,Present,15.0
1190,3360.0,01/08/2025,,15.0
1191,1828.0,,Present,15.0
1192,1994.0,01/08/2025,Absent,8.0
1193,1449.0,2025-08-01,Leave,
1194,3305.0,2025/08/02,Absent,7.5
1195,7120.0,2025-08-01,Leave,7.5
1196,5995.0,01/08/2025,,-1.0
1197,1142.0,2025-08-01,present,
1198,2088.0,01/08/2025,,8.0
1199,6295.0,2025/08/02,present,15.0
1200,160.0,2025-08-01,,
1201,87.0,2025-08-01,Present,9.0
1202,122.0,01/08/2025,Absent,-1.0
1203,8363.0,2025-08-01,Absent,9.0
1204,9321.0,01/08/2025,WFH,9.0
1205,8545.0,2025-08-01,present,8.0
1206,6555.0,2025/08/02,,7.5
1207,5478.0,,,7.5
1208,7056.0,2025-08-01,Leave,-1.0
1209,7969.0,01/08/2025,WFH,-1.0
1210,6782.0,,present,-1.0
1211,1622.0,01/08/2025,Absent,9.0
1212,8777.0,2025/08/02,,8.0
1213,9430.0,2025-08-01,Absent,9.0
1214,6885.0,2025-08-01,WFH,-1.0
1215,8641.0,2025-08-01,Absent,9.0
1216,3947.0,01/08/2025,Absent,-1.0
1217,5053.0,,Leave,9.0
1218,3332.0,,,9.0
1219,7193.0,,WFH,15.0
1220,6342.0,,present,
1221,7750.0,,Absent,9.0
1222,9055.0,01/08/2025,Absent,8.0
1223,1136.0,,present,7.5
1224,7225.0,2025/08/02,Present,9.0
1225,9715.0,,Present,7.5
1226,4503.0,01/08/2025,,-1.0
1227,5338.0,2025-08-01,Leave,8.0
1228,2713.0,,Leave,8.0
1229,5322.0,,WFH,9.0
1230,987.0,01/08/2025,Absent,8.0
1231,4890.0,,,8.0
1232,6048.0,2025/08/02,Leave,
1233,1.0,2025-08-01,present,9.0
1234,4015.0,2025/08/02,present,-1.0
1235,8772.0,2025-08-01,Leave,9.0
1236,393.0,,Absent,7.5
1237,5530.0,2025-08-01,present,15.0
1238,2106.0,2025-08-01,,
1239,1599.0,2025-08-01,Leave,7.5
1240,113.0,2025/08/02,Absent,8.0
1241,6447.0,2025/08/02,Present,8.0
1242,3916.0,2025/08/02,,7.5
1243,9641.0,2025-08-01,Leave,
1244,8572.0,01/08/2025,Leave,7.5
1245,4470.0,2025/08/02,Leave,
1246,8031.0,01/08/2025,Absent,
1247,2365.0,01/08/2025,Absent,9.0
1248,8699.0,2025-08-01,Absent,8.0
1249,10.0,2025-08-01,Leave,
1250,9123.0,2025/08/02,,7.5
1251,1362.0,2025-08-01,present,15.0
1252,8997.0,2025-08-01,Leave,
1253,2378.0,01/08/2025,present,
1254,8607.0,,WFH,8.0
1255,2282.0,2025/08/02,Absent,15.0
1256,8238.0,2025/08/02,Present,
1257,7952.0,2025/08/02,Absent,-1.0
1258,1639.0,2025-08-01,present,7.5
1259,7610.0,,Absent,7.5
1260,8416.0,,Present,
1261,8088.0,2025-08-01,Absent,7.5
1262,2198.0,01/08/2025,Leave,
1263,132.0,,WFH,
1264,9454.0,2025-08-01,Absent,15.0
1265,4554.0,,WFH,9.0
1266,3150.0,2025/08/02,,8.0
1267,5553.0,2025-08-01,WFH,7.5
1268,6071.0,2025-08-01,WFH,7.5
1269,3020.0,2025-08-01,WFH,-1.0
1270,6628.0,,Absent,8.0
1271,9889.0,01/08/2025,present,9.0
1272,990.0,2025/08/02,present,
1273,3156.0,2025/08/02,,7.5
1274,9117.0,,Absent,15.0
1275,4174.0,2025/08/02,present,15.0
1276,1787.0,2025-08-01,WFH,7.5
1277,833.0,,,
1278,4784.0,2025-08-01,Leave,
1279,9041.0,2025/08/02,WFH,15.0
1280,5614.0,,,7.5
1281,588.0,2025/08/02,WFH,9.0
1282,5907.0,01/08/2025,,
1283,6205.0,,Absent,9.0
1284,4253.0,,Leave,8.0
1285,4444.0,2025-08-01,Absent,
1286,5274.0,2025-08-01,Absent,9.0
1287,9165.0,2025/08/02,Leave,
1288,261.0,01/08/2025,Absent,-1.0
1289,3293.0,2025/08/02,Leave,9.0
1290,8434.0,2025-08-01,Present,15.0
1291,1757.0,,present,8.0
1292,8414.0,,present,8.0
1293,6994.0,,Leave,9.0
1294,9482.0,2025/08/02,Leave,15.0
1295,7121.0,,,-1.0
1296,8297.0,2025-08-01,Absent,
1297,842.0,2025/08/02,WFH,
1298,5427.0,2025-08-01,Present,-1.0
1299,4577.0,,WFH,-1.0
1300,8152.0,01/08/2025,Present,
1301,8960.0,2025/08/02,Present,7.5
1302,1155.0,2025-08-01,WFH,8.0
1303,8520.0,2025-08-01,Absent,
1304,7609.0,2025-08-01,Absent,-1.0
1305,1774.0,2025/08/02,,9.0
1306,3992.0,2025/08/02,Present,-1.0
1307,8249.0,,,7.5
1308,872.0,2025-08-01,Leave,7.5
1309,6814.0,2025-08-01,WFH,8.0
1310,8929.0,,WFH,8.0
1311,5412.0,01/08/2025,,
1312,9356.0,2025-08-01,WFH,8.0
1313,1318.0,,Present,9.0
1314,2074.0,,WFH,-1.0
1315,5519.0,2025-08-01,Leave,9.0
1316,128.0,2025/08/02,,
1317,4710.0,,,15.0
1318,4423.0,01/08/2025,Leave,-1.0
1319,7002.0,01/08/2025,Absent,8.0
1320,364.0,,Present,8.0
1321,5514.0,,Absent,-1.0
1322,4552.0,2025/08/02,Absent,7.5
1323,4631.0,2025-08-01,,8.0
1324,339.0,2025/08/02,present,9.0
1325,7625.0,01/08/2025,Leave,15.0
1326,1655.0,2025-08-01,Present,
1327,8534.0,2025/08/02,,9.0
1328,7332.0,01/08/2025,Absent,9.0
1329,8834.0,,,
1330,9223.0,01/08/2025,WFH,7.5
1331,883.0,,present,9.0
1332,5268.0,2025/08/02,WFH,8.0
1333,2448.0,01/08/2025,Present,7.5
1334,7840.0,01/08/2025,Present,9.0
1335,4351.0,2025/08/02,Present,-1.0
1336,3662.0,,,
1337,5021.0,2025-08-01,Leave,-1.0
1338,4422.0,01/08/2025,Absent,15.0
1339,7377.0,01/08/2025,Absent,8.0
1340,6749.0,2025/08/02,Present,7.5
1341,9100.0,01/08/2025,Leave,8.0
1342,8712.0,,Present,8.0
1343,2299.0,2025/08/02,Leave,
1344,7664.0,2025-08-01,Leave,7.5
1345,651.0,2025-08-01,present,-1.0
1346,9076.0,2025-08-01,Leave,9.0
1347,8211.0,,WFH,8.0
1348,6828.0,2025-08-01,,8.0
1349,7783.0,,present,
1350,4225.0,,present,-1.0
1351,2717.0,01/08/2025,Leave,7.5
1352,4828.0,2025/08/02,Present,
1353,1524.0,01/08/2025,WFH,-1.0
1354,614.0,2025/08/02,WFH,9.0
1355,3481.0,01/08/2025,Leave,
1356,8816.0,2025/08/02,Absent,15.0
1357,3564.0,2025/08/02,Absent,8.0
1358,3123.0,2025/08/02,,7.5
1359,6381.0,2025/08/02,Absent,
1360,5968.0,,present,7.5
1361,1010.0,01/08/2025,Absent,8.0
1362,3268.0,01/08/2025,,9.0
1363,8632.0,01/08/2025,WFH,
1364,4903.0,2025/08/02,WFH,15.0
1365,8055.0,2025/08/02,Absent,9.0
1366,6024.0,,Absent,8.0
1367,8214.0,,Present,
1368,3007.0,,WFH,9.0
1369,8213.0,,Leave,-1.0
1370,4331.0,2025-08-01,Leave,
1371,9549.0,,Absent,15.0
1372,5202.0,2025/08/02,Absent,
1373,95.0,2025-08-01,Leave,7.5
1374,4910.0,,Absent,
1375,821.0,2025/08/02,WFH,-1.0
1376,1871.0,01/08/2025,Absent,8.0
1377,9116.0,,Absent,
1378,6389.0,2025-08-01,present,8.0
1379,4660.0,2025-08-01,,-1.0
1380,107.0,2025/08/02,Absent,15.0
1381,7110.0,01/08/2025,present,7.5
1382,4940.0,,Present,9.0
1383,6891.0,2025-08-01,present,15.0
1384,9919.0,2025/08/02,Present,8.0
1385,550.0,2025-08-01,Present,-1.0
1386,5527.0,2025/08/02,WFH,8.0
1387,6620.0,2025-08-01,Present,8.0
1388,4058.0,01/08/2025,Absent,8.0
1389,9294.0,2025-08-01,present,9.0
1390,8171.0,01/08/2025,WFH,
1391,1037.0,,,-1.0
1392,6506.0,01/08/2025,WFH,15.0
1393,1479.0,2025/08/02,Leave,-1.0
1394,47.0,2025-08-01,WFH,
1395,10000.0,2025-08-01,present,8.0
1396,7619.0,2025/08/02,,15.0
1397,2052.0,,Present,15.0
1398,7547.0,,present,7.5
1399,5216.0,2025/08/02,Present,-1.0
1400,4613.0,01/08/2025,Present,15.0
1401,3205.0,2025-08-01,,-1.0
1402,3543.0,2025-08-01,present,15.0
1403,5165.0,,Leave,-1.0
1404,8532.0,2025/08/02,WFH,9.0
1405,5035.0,2025-08-01,Absent,8.0
1406,2929.0,2025/08/02,Present,-1.0
1407,6553.0,,present,7.5
1408,2095.0,2025/08/02,,
1409,798.0,01/08/2025,,8.0
1410,4988.0,2025/08/02,Absent,15.0
1411,6400.0,2025/08/02,present,7.5
1412,531.0,,Leave,
1413,9368.0,2025-08-01,Present,8.0
1414,6413.0,01/08/2025,Present,8.0
1415,5555.0,,WFH,
1416,8600.0,01/08/2025,Absent,15.0
1417,1876.0,2025-08-01,,
1418,2993.0,,WFH,8.0
1419,8421.0,01/08/2025,WFH,-1.0
1420,9890.0,2025-08-01,Absent,9.0
1421,2623.0,01/08/2025,present,8.0
1422,6551.0,2025-08-01,present,9.0
1423,8226.0,01/08/2025,Absent,-1.0
1424,3831.0,01/08/2025,Leave,7.5
1425,994.0,2025/08/02,WFH,
1426,9981.0,2025/08/02,present,-1.0
1427,1516.0,2025/08/02,WFH,9.0
1428,7885.0,01/08/2025,,7.5
1429,7726.0,2025-08-01,present,8.0
1430,9668.0,01/08/2025,Leave,-1.0
1431,4258.0,,Absent,
1432,4141.0,2025-08-01,Present,9.0
1433,5409.0,01/08/2025,Absent,7.5
1434,1145.0,2025-08-01,Leave,8.0
1435,6900.0,2025-08-01,Leave,8.0
1436,6840.0,2025/08/02,Present,8.0
1437,5860.0,,present,15.0
1438,8541.0,2025-08-01,,9.0
1439,2307.0,2025/08/02,Present,15.0
