payroll_id,employee_id,pay_month,net_salary,bonus
745,2795.0,Aug-2025,"₹45,000",0.0
746,2454.0,2025/08,,
747,1620.0,,42000,5000.0
748,2909.0,,42000,
749,6632.0,,"₹45,000",2000.0
750,2575.0,Aug-2025,25000,
751,3466.0,2025-08,65000,
752,663.0,Aug-2025,65000,-100.0
753,7183.0,2025/08,25000,2000.0
754,8321.0,2025/08,,0.0
755,1241.0,Aug-2025,,0.0
756,4552.0,,25000,0.0
757,5753.0,Aug-2025,,5000.0
758,9682.0,,-5000,0.0
759,5578.0,2025-08,25000,
760,5681.0,2025/08,"₹45,000",0.0
761,4160.0,Aug-2025,25000,5000.0
762,3994.0,2025-08,-5000,2000.0
763,9842.0,2025/08,25000,2000.0
764,7908.0,2025-08,42000,
765,6086.0,,,
766,8503.0,,42000,0.0
767,7941.0,2025/08,"₹45,000",0.0
768,514.0,2025/08,,2000.0
769,4014.0,,42000,
770,1536.0,2025-08,"₹45,000",-100.0
771,4937.0,2025-08,,-100.0
772,5261.0,2025-08,42000,-100.0
773,1533.0,,42000,5000.0
774,6693.0,,42000,-100.0
775,4629.0,2025-08,-5000,2000.0
776,4526.0,Aug-2025,,5000.0
777,1815.0,Aug-2025,,0.0
778,2775.0,2025/08,65000,
779,3825.0,2025/08,,
780,2869.0,,-5000,
781,1446.0,2025/08,25000,-100.0
782,6423.0,,25000,-100.0
783,1172.0,Aug-2025,65000,-100.0
784,1510.0,,42000,-100.0
785,4225.0,2025-08,"₹45,000",5000.0
786,1593.0,Aug-2025,25000,
787,5956.0,,25000,-100.0
788,2087.0,,42000,5000.0
789,3563.0,Aug-2025,,2000.0
790,5305.0,2025-08,25000,0.0
791,1969.0,2025/08,65000,2000.0
792,6413.0,2025-08,-5000,5000.0
793,8247.0,2025-08,25000,2000.0
794,4653.0,,42000,2000.0
795,2929.0,,"₹45,000",2000.0
796,9962.0,2025/08,,-100.0
797,7038.0,2025-08,,2000.0
798,7819.0,Aug-2025,42000,5000.0
799,9343.0,2025-08,25000,0.0
800,4836.0,Aug-2025,65000,
801,5880.0,Aug-2025,25000,
802,7824.0,,42000,0.0
803,4321.0,,-5000,5000.0
804,7231.0,2025-08,"₹45,000",
805,3625.0,2025/08,-5000,5000.0
806,5437.0,Aug-2025,-5000,-100.0
807,4667.0,2025/08,25000,2000.0
808,7672.0,Aug-2025,25000,5000.0
809,1465.0,Aug-2025,25000,2000.0
810,7318.0,,65000,2000.0
811,3932.0,Aug-2025,"₹45,000",-100.0
812,5550.0,,-5000,0.0
813,9948.0,2025/08,42000,2000.0
814,1362.0,,65000,-100.0
815,4442.0,2025/08,65000,2000.0
816,4931.0,,-5000,0.0
817,7572.0,2025/08,65000,0.0
818,6908.0,,42000,2000.0
819,5317.0,Aug-2025,25000,5000.0
820,4434.0,Aug-2025,-5000,-100.0
821,7147.0,Aug-2025,,5000.0
822,3805.0,,65000,5000.0
823,8448.0,Aug-2025,42000,5000.0
824,8408.0,2025/08,"₹45,000",
825,498.0,Aug-2025,"₹45,000",
826,1064.0,,-5000,0.0
827,7088.0,2025/08,42000,
828,5010.0,2025/08,"₹45,000",
829,9697.0,2025/08,"₹45,000",0.0
830,5890.0,2025/08,42000,-100.0
831,8973.0,2025-08,25000,-100.0
832,6163.0,,"₹45,000",
833,8683.0,,-5000,2000.0
834,1251.0,2025-08,-5000,-100.0
835,9920.0,2025/08,-5000,-100.0
836,4556.0,Aug-2025,-5000,5000.0
837,9439.0,Aug-2025,-5000,-100.0
838,6298.0,Aug-2025,,2000.0
839,3195.0,2025-08,,5000.0
840,4907.0,,,
841,6556.0,Aug-2025,25000,2000.0
842,8858.0,2025-08,-5000,-100.0
843,1155.0,2025/08,-5000,
844,9468.0,,-5000,2000.0
845,8601.0,2025-08,-5000,2000.0
846,2992.0,2025/08,65000,
847,4429.0,,42000,2000.0
848,559.0,,25000,2000.0
849,559.0,2025-08,,2000.0
850,6005.0,Aug-2025,"₹45,000",2000.0
851,6670.0,Aug-2025,,
852,994.0,2025/08,65000,0.0
853,1945.0,Aug-2025,25000,0.0
854,6987.0,2025/08,"₹45,000",2000.0
855,6048.0,,-5000,
856,8573.0,Aug-2025,-5000,0.0
857,5295.0,Aug-2025,42000,5000.0
858,7707.0,2025/08,42000,0.0
859,6592.0,2025-08,65000,0.0
860,913.0,2025/08,-5000,5000.0
861,1499.0,2025-08,42000,5000.0
862,8683.0,2025-08,-5000,5000.0
863,9038.0,Aug-2025,,2000.0
864,6762.0,,42000,0.0
865,7355.0,2025-08,25000,-100.0
866,3218.0,2025-08,42000,0.0
867,3058.0,Aug-2025,65000,5000.0
868,3499.0,,-5000,-100.0
869,2104.0,2025-08,-5000,2000.0
870,513.0,,42000,0.0
871,6838.0,,,5000.0
872,5366.0,Aug-2025,42000,0.0
873,2880.0,2025-08,25000,
874,1199.0,Aug-2025,-5000,2000.0
875,4959.0,Aug-2025,"₹45,000",
876,7371.0,,42000,
877,8712.0,,-5000,-100.0
878,2617.0,Aug-2025,42000,2000.0
879,6090.0,2025-08,65000,0.0
880,5234.0,2025-08,25000,
881,6651.0,2025-08,,-100.0
882,3692.0,2025/08,-5000,
883,7805.0,,-5000,2000.0
884,1591.0,2025/08,-5000,5000.0
885,6433.0,2025/08,42000,0.0
886,5760.0,Aug-2025,"₹45,000",5000.0
887,774.0,2025/08,,
888,363.0,,65000,5000.0
889,8827.0,,42000,2000.0
890,8730.0,,65000,
891,7413.0,,25000,0.0
892,6462.0,Aug-2025,-5000,2000.0
893,6819.0,2025/08,,-100.0
894,5225.0,,42000,-100.0
895,4915.0,2025-08,65000,5000.0
896,7487.0,Aug-2025,"₹45,000",-100.0
897,2269.0,2025/08,-5000,5000.0
898,6973.0,Aug-2025,25000,2000.0
899,6764.0,,65000,2000.0
900,1818.0,2025-08,65000,2000.0
901,5181.0,,,0.0
902,1306.0,2025/08,,2000.0
903,3420.0,,"₹45,000",-100.0
904,6880.0,,65000,2000.0
905,7267.0,Aug-2025,65000,5000.0
906,8498.0,2025/08,-5000,5000.0
907,9326.0,2025/08,65000,2000.0
908,215.0,,,-100.0
909,9729.0,2025-08,"₹45,000",2000.0
910,3303.0,,,5000.0
911,6788.0,2025/08,25000,
912,8416.0,Aug-2025,-5000,-100.0
913,8145.0,2025/08,42000,2000.0
914,3479.0,,42000,-100.0
915,7002.0,,65000,0.0
916,169.0,2025/08,"₹45,000",-100.0
917,6254.0,2025/08,42000,-100.0
918,5197.0,2025-08,,
919,3241.0,Aug-2025,"₹45,000",-100.0
920,7023.0,2025-08,,5000.0
921,9708.0,2025-08,42000,-100.0
922,5988.0,2025-08,42000,0.0
923,562.0,Aug-2025,25000,
924,2909.0,Aug-2025,65000,-100.0
925,7558.0,2025/08,65000,-100.0
926,7504.0,Aug-2025,,
927,9053.0,2025-08,65000,2000.0
928,9649.0,2025/08,42000,-100.0
929,5182.0,2025/08,25000,5000.0
930,8431.0,2025-08,,0.0
931,3742.0,2025-08,65000,
932,1303.0,2025/08,,2000.0
933,3186.0,2025-08,"₹45,000",-100.0
934,2797.0,2025-08,,5000.0
935,1713.0,2025/08,25000,2000.0
936,9975.0,2025/08,65000,
937,2670.0,,-5000,2000.0
938,5346.0,2025-08,25000,0.0
939,8912.0,,65000,0.0
940,1270.0,2025/08,65000,0.0
941,6666.0,,65000,5000.0
942,7301.0,2025-08,65000,
943,4605.0,2025/08,"₹45,000",2000.0
944,6895.0,2025-08,,
945,7294.0,,-5000,2000.0
946,9920.0,Aug-2025,"₹45,000",0.0
947,5169.0,,-5000,5000.0
948,5515.0,Aug-2025,,
949,5891.0,2025-08,42000,5000.0
950,4569.0,2025/08,"₹45,000",2000.0
951,7865.0,2025-08,,
952,8556.0,,"₹45,000",2000.0
953,2795.0,2025/08,-5000,2000.0
954,669.0,,25000,0.0
955,1728.0,2025-08,"₹45,000",
956,7279.0,Aug-2025,-5000,2000.0
957,5335.0,2025-08,25000,-100.0
958,1310.0,2025-08,,
959,1891.0,2025-08,42000,-100.0
960,3144.0,,25000,2000.0
961,9642.0,Aug-2025,25000,
962,6409.0,Aug-2025,,2000.0
963,1727.0,2025-08,65000,5000.0
964,7486.0,,25000,-100.0
965,6445.0,2025-08,25000,0.0
966,3032.0,,-5000,0.0
967,7054.0,,-5000,-100.0
968,5003.0,2025-08,-5000,-100.0
969,5230.0,Aug-2025,42000,5000.0
970,5247.0,2025-08,25000,5000.0
971,7745.0,Aug-2025,42000,2000.0
972,8726.0,Aug-2025,-5000,-100.0
973,4127.0,,42000,5000.0
974,5128.0,2025-08,65000,
975,9127.0,,"₹45,000",5000.0
976,5444.0,2025/08,,2000.0
977,7686.0,2025-08,"₹45,000",5000.0
978,4556.0,Aug-2025,"₹45,000",-100.0
979,1512.0,2025-08,25000,5000.0
980,8903.0,2025-08,65000,
981,5411.0,2025/08,-5000,-100.0
982,2618.0,2025/08,-5000,
983,576.0,Aug-2025,"₹45,000",5000.0
984,7224.0,Aug-2025,"₹45,000",5000.0
985,9427.0,2025-08,,2000.0
986,1243.0,2025/08,42000,-100.0
987,4188.0,,65000,-100.0
988,6615.0,2025-08,-5000,0.0
989,1450.0,,25000,2000.0
990,3432.0,2025-08,42000,0.0
991,3933.0,Aug-2025,25000,5000.0
992,745.0,,-5000,0.0
993,6569.0,,42000,0.0
994,6189.0,2025-08,-5000,-100.0
995,3053.0,,"₹45,000",-100.0
996,5472.0,2025-08,-5000,
997,4033.0,,25000,
998,1785.0,Aug-2025,,0.0
999,2770.0,2025/08,"₹45,000",5000.0
1000,5745.0,,42000,2000.0
1001,726.0,2025-08,65000,
1002,1594.0,2025-08,"₹45,000",5000.0
1003,8037.0,,65000,-100.0
1004,6387.0,,65000,2000.0
1005,8536.0,2025/08,,2000.0
1006,9705.0,Aug-2025,42000,
1007,7953.0,,,0.0
1008,9259.0,Aug-2025,"₹45,000",0.0
1009,7332.0,,,0.0
1010,2526.0,2025-08,-5000,5000.0
1011,3890.0,2025-08,"₹45,000",
1012,259.0,Aug-2025,25000,
1013,1389.0,,25000,-100.0
1014,3652.0,2025-08,"₹45,000",-100.0
1015,8803.0,,,5000.0
1016,7084.0,Aug-2025,42000,-100.0
1017,3614.0,,25000,
1018,7681.0,Aug-2025,"₹45,000",2000.0
1019,7360.0,2025-08,42000,
1020,7182.0,,42000,
1021,4510.0,2025-08,65000,
1022,3742.0,Aug-2025,-5000,-100.0
1023,6775.0,Aug-2025,25000,-100.0
1024,6416.0,Aug-2025,,0.0
1025,1457.0,Aug-2025,,-100.0
1026,4870.0,2025-08,"₹45,000",2000.0
1027,9282.0,2025-08,42000,2000.0
1028,1113.0,2025/08,,-100.0
1029,4804.0,2025-08,,
1030,9561.0,2025-08,65000,0.0
1031,3251.0,2025-08,65000,-100.0
1032,7836.0,Aug-2025,25000,
1033,5852.0,2025-08,25000,0.0
1034,9224.0,2025-08,,0.0
1035,1207.0,2025-08,65000,5000.0
1036,8904.0,2025/08,65000,2000.0
1037,6956.0,Aug-2025,65000,5000.0
1038,2544.0,2025-08,65000,2000.0
1039,8630.0,2025-08,-5000,5000.0
1040,8695.0,,"₹45,000",5000.0
1041,7273.0,,42000,0.0
1042,2496.0,,-5000,-100.0
1043,8074.0,,42000,5000.0
1044,203.0,2025-08,"₹45,000",5000.0
1045,8744.0,2025/08,65000,-100.0
1046,5131.0,,-5000,
1047,5005.0,,65000,2000.0
1048,1631.0,2025-08,-5000,5000.0
1049,3546.0,,25000,-100.0
1050,6456.0,2025-08,65000,0.0
1051,6763.0,2025-08,"₹45,000",5000.0
1052,1842.0,Aug-2025,65000,-100.0
1053,517.0,,65000,0.0
1054,1423.0,2025/08,-5000,-100.0
1055,170.0,2025/08,"₹45,000",2000.0
1056,7319.0,2025/08,42000,2000.0
1057,655.0,,65000,2000.0
1058,8955.0,,42000,-100.0
1059,8408.0,,-5000,
1060,3399.0,Aug-2025,-5000,
1061,387.0,2025-08,25000,-100.0
1062,797.0,,25000,-100.0
1063,9569.0,2025/08,25000,
1064,1995.0,Aug-2025,"₹45,000",
1065,7174.0,,42000,-100.0
1066,592.0,,25000,2000.0
1067,2995.0,2025-08,65000,0.0
1068,8326.0,,42000,5000.0
1069,9104.0,2025/08,"₹45,000",5000.0
1070,4793.0,2025-08,25000,0.0
1071,2197.0,2025-08,-5000,-100.0
1072,3959.0,Aug-2025,42000,-100.0
1073,6778.0,,-5000,0.0
1074,2080.0,2025/08,,-100.0
1075,5719.0,Aug-2025,-5000,
1076,2699.0,2025-08,"₹45,000",0.0
1077,8207.0,2025-08,25000,5000.0
1078,814.0,2025-08,42000,2000.0
1079,8008.0,,25000,
1080,2863.0,Aug-2025,42000,-100.0
1081,8688.0,,25000,0.0
1082,6234.0,,42000,2000.0
1083,2317.0,2025-08,42000,2000.0
1084,1778.0,,65000,-100.0
1085,9654.0,2025-08,42000,-100.0
1086,5765.0,2025/08,,5000.0
1087,3298.0,,65000,-100.0
1088,8922.0,,,0.0
1089,951.0,Aug-2025,42000,
1090,2042.0,Aug-2025,-5000,
1091,248.0,,25000,5000.0
1092,1771.0,2025/08,"₹45,000",
1093,1263.0,Aug-2025,42000,
1094,5179.0,Aug-2025,42000,-100.0
1095,3878.0,Aug-2025,25000,2000.0
1096,2737.0,Aug-2025,25000,-100.0
1097,1891.0,Aug-2025,,
1098,6587.0,2025-08,25000,0.0
1099,9569.0,2025-08,-5000,0.0
1100,4007.0,Aug-2025,25000,
1101,2467.0,2025-08,42000,2000.0
1102,395.0,,,0.0
1103,2424.0,2025-08,"₹45,000",5000.0
1104,6360.0,,,2000.0
1105,4812.0,Aug-2025,65000,2000.0
1106,2955.0,Aug-2025,42000,-100.0
1107,5877.0,2025/08,25000,0.0
1108,3090.0,Aug-2025,-5000,-100.0
1109,4352.0,,42000,0.0
1110,8134.0,2025-08,"₹45,000",2000.0
1111,7156.0,2025/08,42000,2000.0
1112,1150.0,Aug-2025,25000,-100.0
1113,7498.0,2025-08,-5000,2000.0
1114,4497.0,,65000,-100.0
1115,3438.0,2025/08,,0.0
1116,2164.0,2025-08,,2000.0
1117,1210.0,Aug-2025,25000,-100.0
1118,6394.0,2025/08,"₹45,000",-100.0
1119,719.0,,"₹45,000",5000.0
1120,4150.0,2025-08,42000,0.0
1121,9592.0,Aug-2025,42000,2000.0
1122,7497.0,2025-08,65000,-100.0
1123,1630.0,Aug-2025,,2000.0
1124,2730.0,,,
1125,2301.0,,"₹45,000",
1126,2044.0,,42000,
1127,5964.0,Aug-2025,-5000,0.0
1128,4023.0,,42000,2000.0
1129,3735.0,,25000,2000.0
1130,8878.0,,"₹45,000",5000.0
1131,974.0,2025-08,25000,
1132,7997.0,,25000,0.0
1133,6633.0,,"₹45,000",
1134,1766.0,Aug-2025,-5000,-100.0
1135,8760.0,2025-08,65000,5000.0
1136,5574.0,Aug-2025,-5000,0.0
1137,1196.0,,65000,-100.0
1138,7851.0,2025/08,25000,5000.0
1139,225.0,Aug-2025,,
1140,3314.0,Aug-2025,"₹45,000",0.0
1141,3312.0,Aug-2025,42000,2000.0
1142,4520.0,Aug-2025,,2000.0
1143,8914.0,,25000,0.0
1144,5842.0,Aug-2025,"₹45,000",2000.0
1145,3011.0,Aug-2025,,
1146,7110.0,,,0.0
1147,5582.0,2025/08,-5000,5000.0
1148,9514.0,,,5000.0
1149,9070.0,2025/08,65000,2000.0
1150,7588.0,Aug-2025,25000,-100.0
1151,1939.0,2025/08,25000,
1152,4117.0,,-5000,-100.0
1153,4799.0,2025/08,42000,-100.0
1154,2827.0,2025/08,-5000,5000.0
1155,9972.0,2025/08,65000,5000.0
1156,2786.0,2025/08,"₹45,000",-100.0
1157,248.0,2025/08,42000,0.0
1158,3065.0,Aug-2025,-5000,0.0
1159,394.0,,65000,-100.0
1160,9585.0,,65000,-100.0
1161,7432.0,,"₹45,000",2000.0
1162,2662.0,2025-08,-5000,5000.0
1163,2100.0,2025-08,"₹45,000",5000.0
1164,5483.0,,42000,
1165,5237.0,2025-08,-5000,-100.0
1166,3072.0,2025/08,65000,0.0
1167,3735.0,2025/08,42000,-100.0
1168,2210.0,,65000,2000.0
1169,8109.0,2025/08,42000,2000.0
1170,9729.0,2025-08,-5000,0.0
1171,566.0,2025/08,"₹45,000",-100.0
1172,9918.0,2025-08,65000,-100.0
1173,9656.0,2025/08,-5000,0.0
1174,8602.0,,-5000,5000.0
1175,1277.0,,65000,0.0
1176,2595.0,,25000,-100.0
1177,7968.0,,"₹45,000",
1178,5784.0,2025-08,25000,0.0
1179,8772.0,2025/08,,2000.0
1180,5263.0,Aug-2025,65000,
1181,8975.0,Aug-2025,42000,-100.0
1182,6863.0,,25000,-100.0
1183,8760.0,Aug-2025,65000,
1184,720.0,,-5000,-100.0
1185,4227.0,2025/08,42000,-100.0
1186,1529.0,2025-08,,2000.0
1187,7807.0,,,
1188,6160.0,2025/08,"₹45,000",2000.0
1189,8214.0,,,2000.0
1190,2453.0,2025-08,42000,0.0
1191,2735.0,Aug-2025,42000,5000.0
1192,5639.0,2025/08,42000,-100.0
1193,5248.0,2025-08,65000,
1194,9471.0,,65000,2000.0
1195,2271.0,Aug-2025,25000,-100.0
1196,7644.0,,65000,-100.0
1197,956.0,2025-08,,-100.0
1198,6914.0,2025/08,-5000,0.0
1199,9309.0,,"₹45,000",5000.0
1200,2679.0,2025-08,25000,2000.0
1201,9173.0,2025/08,42000,5000.0
1202,1761.0,Aug-2025,,0.0
1203,5721.0,,42000,0.0
1204,8750.0,Aug-2025,25000,
1205,133.0,,-5000,5000.0
1206,1529.0,,-5000,2000.0
1207,174.0,Aug-2025,25000,5000.0
1208,5068.0,2025-08,,2000.0
1209,9796.0,2025/08,42000,
1210,8590.0,,42000,-100.0
1211,4382.0,,-5000,0.0
1212,3432.0,Aug-2025,42000,2000.0
1213,6564.0,Aug-2025,25000,-100.0
1214,9698.0,2025/08,42000,-100.0
1215,5210.0,,25000,
1216,7323.0,,42000,
1217,3101.0,2025-08,65000,-100.0
1218,8085.0,,-5000,
1219,8890.0,2025-08,65000,5000.0
1220,2892.0,Aug-2025,-5000,5000.0
1221,9786.0,2025-08,"₹45,000",5000.0
1222,3742.0,,"₹45,000",-100.0
1223,9193.0,,"₹45,000",5000.0
1224,312.0,2025/08,,0.0
1225,9339.0,2025/08,"₹45,000",5000.0
1226,8424.0,,,0.0
1227,1424.0,Aug-2025,-5000,-100.0
1228,1041.0,2025/08,25000,
1229,4839.0,2025-08,"₹45,000",-100.0
1230,2410.0,2025-08,,-100.0
1231,6854.0,2025-08,"₹45,000",
1232,6886.0,2025/08,,-100.0
1233,2715.0,2025-08,65000,2000.0
1234,3396.0,2025/08,-5000,5000.0
1235,7032.0,Aug-2025,25000,
1236,7138.0,Aug-2025,,0.0
1237,9491.0,2025-08,,-100.0
1238,4880.0,Aug-2025,,
1239,7282.0,2025/08,"₹45,000",-100.0
1240,9422.0,2025-08,,0.0
1241,9624.0,,"₹45,000",
1242,2438.0,2025/08,25000,-100.0
1243,2007.0,2025-08,42000,0.0
1244,3070.0,Aug-2025,25000,5000.0
1245,7145.0,2025-08,"₹45,000",
1246,2186.0,Aug-2025,,-100.0
1247,7139.0,,42000,
1248,3085.0,,"₹45,000",2000.0
1249,2430.0,Aug-2025,25000,0.0
1250,9315.0,,-5000,-100.0
1251,1462.0,2025-08,"₹45,000",2000.0
1252,525.0,Aug-2025,25000,
1253,9047.0,Aug-2025,,5000.0
1254,3292.0,Aug-2025,42000,5000.0
1255,759.0,2025/08,25000,
1256,6799.0,,65000,0.0
1257,765.0,2025-08,25000,-100.0
1258,1382.0,2025/08,,5000.0
1259,5849.0,2025-08,,-100.0
1260,1631.0,Aug-2025,-5000,0.0
1261,497.0,Aug-2025,,2000.0
1262,5606.0,,"₹45,000",5000.0
1263,4650.0,,25000,
1264,9967.0,2025-08,42000,5000.0
1265,4070.0,2025-08,-5000,0.0
1266,9509.0,2025-08,,5000.0
1267,4714.0,Aug-2025,42000,0.0
1268,2918.0,,,
1269,7599.0,,"₹45,000",
1270,2432.0,2025-08,42000,0.0
1271,111.0,2025/08,25000,5000.0
1272,1474.0,,"₹45,000",5000.0
1273,9057.0,2025/08,"₹45,000",0.0
1274,5809.0,2025/08,,
1275,7610.0,2025/08,,
1276,4583.0,2025/08,25000,2000.0
1277,1022.0,Aug-2025,65000,2000.0
1278,9933.0,Aug-2025,,0.0
1279,9280.0,2025/08,25000,0.0
1280,7782.0,Aug-2025,-5000,-100.0
1281,9322.0,2025-08,"₹45,000",0.0
1282,2567.0,Aug-2025,65000,2000.0
1283,1936.0,Aug-2025,25000,2000.0
1284,8275.0,Aug-2025,25000,-100.0
1285,2644.0,2025-08,25000,-100.0
1286,5578.0,Aug-2025,42000,5000.0
1287,1144.0,2025-08,"₹45,000",
1288,4358.0,,25000,-100.0
1289,8675.0,Aug-2025,"₹45,000",2000.0
1290,2229.0,Aug-2025,-5000,-100.0
1291,5595.0,2025-08,65000,
1292,56.0,2025-08,42000,
1293,3353.0,Aug-2025,,0.0
1294,8791.0,2025-08,"₹45,000",5000.0
1295,6143.0,Aug-2025,-5000,0.0
1296,2102.0,2025/08,42000,0.0
1297,8099.0,,65000,-100.0
1298,5641.0,2025-08,42000,
1299,9344.0,2025/08,65000,-100.0
1300,2866.0,2025-08,,-100.0
1301,432.0,2025/08,,0.0
1302,533.0,,-5000,0.0
1303,168.0,2025-08,42000,
1304,5032.0,Aug-2025,-5000,2000.0
1305,2321.0,2025-08,,0.0
1306,8664.0,2025-08,42000,
1307,6498.0,2025/08,25000,-100.0
1308,6676.0,,"₹45,000",-100.0
1309,6124.0,,25000,2000.0
1310,4615.0,,42000,
1311,6582.0,2025/08,"₹45,000",0.0
1312,6500.0,,42000,2000.0
1313,7627.0,,42000,2000.0
1314,19.0,Aug-2025,"₹45,000",
1315,8743.0,2025-08,25000,0.0
1316,1686.0,,-5000,5000.0
1317,273.0,,42000,-100.0
1318,2628.0,,"₹45,000",2000.0
1319,5816.0,Aug-2025,42000,2000.0
1320,7823.0,,25000,0.0
1321,6720.0,2025-08,,2000.0
1322,5614.0,,42000,5000.0
1323,5915.0,2025/08,42000,
1324,5535.0,2025-08,65000,0.0
1325,1202.0,2025/08,,
1326,3594.0,Aug-2025,,-100.0
1327,4777.0,,42000,0.0
1328,3379.0,Aug-2025,,5000.0
1329,8393.0,,-5000,
1330,2092.0,2025/08,,2000.0
1331,1195.0,2025/08,65000,5000.0
1332,4341.0,2025-08,"₹45,000",
1333,9382.0,,42000,0.0
1334,3315.0,,65000,5000.0
1335,5513.0,,,5000.0
1336,6908.0,,,
1337,8166.0,2025-08,"₹45,000",
1338,2372.0,2025/08,"₹45,000",2000.0
1339,2909.0,2025/08,"₹45,000",2000.0
1340,540.0,Aug-2025,42000,2000.0
1341,7852.0,Aug-2025,65000,0.0
1342,9159.0,2025/08,-5000,5000.0
1343,3345.0,2025-08,"₹45,000",-100.0
1344,1223.0,,25000,
1345,1241.0,2025-08,25000,5000.0
1346,2532.0,2025-08,,5000.0
1347,9895.0,,25000,5000.0
1348,8546.0,2025/08,65000,-100.0
1349,3064.0,2025/08,65000,-100.0
1350,704.0,Aug-2025,"₹45,000",
1351,9744.0,2025/08,"₹45,000",5000.0
1352,1663.0,Aug-2025,"₹45,000",0.0
1353,1328.0,2025-08,-5000,0.0
1354,9063.0,,-5000,-100.0
1355,8525.0,2025-08,25000,0.0
1356,5467.0,2025/08,65000,5000.0
1357,2006.0,2025/08,-5000,2000.0
1358,3747.0,,42000,2000.0
1359,5290.0,2025-08,42000,5000.0
1360,8263.0,2025-08,25000,5000.0
1361,1563.0,2025/08,,5000.0
1362,6799.0,2025/08,42000,2000.0
1363,9896.0,Aug-2025,-5000,-100.0
1364,64.0,,,0.0
1365,9822.0,2025/08,,-100.0
1366,1839.0,2025-08,-5000,0.0
1367,2491.0,2025-08,42000,0.0
1368,902.0,,-5000,-100.0
1369,8400.0,Aug-2025,,
1370,181.0,2025/08,25000,2000.0
1371,3225.0,2025/08,-5000,
1372,8307.0,2025-08,,2000.0
1373,17.0,2025-08,25000,2000.0
1374,7013.0,2025/08,,2000.0
1375,2817.0,2025-08,42000,
1376,9858.0,2025/08,,
1377,3568.0,Aug-2025,25000,5000.0
1378,2098.0,2025/08,42000,-100.0
1379,1226.0,2025-08,65000,0.0
1380,702.0,2025/08,42000,0.0
1381,1855.0,,-5000,5000.0
1382,9960.0,,42000,5000.0
1383,3621.0,Aug-2025,25000,-100.0
1384,4646.0,,65000,5000.0
1385,3176.0,Aug-2025,65000,-100.0
1386,9564.0,Aug-2025,65000,-100.0
1387,9478.0,2025/08,"₹45,000",-100.0
1388,4729.0,,65000,0.0
1389,8201.0,2025/08,42000,
1390,9307.0,2025/08,25000,2000.0
1391,7626.0,2025-08,65000,2000.0
1392,716.0,,,0.0
1393,3153.0,2025/08,-5000,5000.0
1394,2591.0,2025/08,-5000,
1395,8786.0,,25000,2000.0
1396,9245.0,2025/08,-5000,
1397,1226.0,2025-08,,0.0
1398,4892.0,,-5000,
1399,9852.0,2025/08,"₹45,000",5000.0
1400,2310.0,Aug-2025,25000,0.0
1401,4803.0,2025-08,42000,-100.0
1402,6231.0,,25000,0.0
1403,6545.0,2025/08,,
1404,8068.0,,65000,-100.0
1405,2574.0,Aug-2025,-5000,5000.0
1406,4210.0,Aug-2025,"₹45,000",-100.0
1407,719.0,Aug-2025,25000,2000.0
1408,4513.0,Aug-2025,,0.0
1409,6757.0,2025-08,"₹45,000",5000.0
1410,5203.0,Aug-2025,42000,5000.0
1411,2.0,,65000,
1412,9948.0,Aug-2025,,0.0
1413,9999.0,Aug-2025,"₹45,000",-100.0
1414,812.0,Aug-2025,"₹45,000",2000.0
1415,6392.0,,42000,
1416,7587.0,2025/08,65000,0.0
1417,8002.0,,-5000,0.0
1418,6871.0,2025/08,25000,
1419,4973.0,2025/08,65000,0.0
1420,5512.0,,,2000.0
1421,304.0,2025/08,42000,-100.0
1422,8827.0,2025-08,-5000,0.0
1423,8509.0,,42000,-100.0
1424,3149.0,Aug-2025,65000,0.0
1425,6807.0,Aug-2025,42000,0.0
1426,6273.0,2025-08,25000,0.0
1427,4651.0,2025-08,42000,5000.0
1428,9617.0,2025-08,-5000,5000.0
1429,1438.0,2025-08,42000,
1430,3477.0,Aug-2025,,-100.0
1431,5513.0,,25000,2000.0
1432,873.0,Aug-2025,-5000,0.0
1433,6562.0,,,2000.0
1434,7198.0,2025-08,25000,2000.0
1435,7869.0,2025/08,42000,2000.0
1436,2630.0,Aug-2025,,
1437,7261.0,2025/08,25000,0.0
1438,884.0,Aug-2025,-5000,-100.0
1439,4254.0,2025/08,65000,
1440,3501.0,Aug-2025,,0.0
1441,520.0,2025/08,-5000,0.0
1442,1214.0,,,5000.0
1443,8720.0,2025/08,25000,5000.0
1444,1094.0,,-5000,5000.0
1445,8544.0,Aug-2025,65000,2000.0
1446,7648.0,,-5000,0.0
1447,1340.0,2025-08,65000,
1448,2107.0,Aug-2025,"₹45,000",0.0
1449,2745.0,2025/08,65000,2000.0
1450,9947.0,2025-08,25000,2000.0
1451,3869.0,,-5000,0.0
1452,2934.0,Aug-2025,25000,-100.0
1453,1212.0,2025-08,42000,2000.0
1454,3514.0,2025-08,42000,-100.0
1455,8692.0,2025-08,25000,0.0
1456,7540.0,2025-08,42000,5000.0
1457,8094.0,2025-08,42000,0.0
1458,1743.0,2025-08,25000,
1459,3749.0,2025/08,,
1460,5266.0,,-5000,
1461,5511.0,Aug-2025,25000,
1462,7028.0,Aug-2025,42000,2000.0
1463,2206.0,,,0.0
1464,1630.0,Aug-2025,65000,2000.0
1465,9875.0,2025/08,-5000,
1466,285.0,2025/08,25000,-100.0
1467,458.0,Aug-2025,65000,-100.0
